,is_label_issue,label_quality,given_label,predicted_label,newidx
258,True,0.2644093930721283,0,1,21088
259,False,0.8441105484962463,0,0,11394
260,False,0.6337401270866394,1,1,6557
261,False,0.9414578676223755,0,0,15832
262,False,0.8349043726921082,1,1,8165
263,False,0.8041363954544067,0,0,26285
264,True,0.40089279413223267,1,0,742
265,False,0.6228375434875488,1,1,7668
266,False,0.5729076862335205,1,1,9963
267,True,0.2611038088798523,0,1,23447
268,False,0.8939564228057861,1,1,8700
269,False,0.8586463332176208,1,1,4534
270,True,0.17291435599327087,0,1,18164
271,True,0.3418942391872406,0,1,18608
272,False,0.9918748736381531,0,0,16274
273,True,0.08367131650447845,0,1,20686
274,True,0.45304980874061584,1,0,4951
275,False,0.6236176490783691,0,0,13825
276,True,0.29921168088912964,0,1,21681
277,False,0.5626612305641174,1,1,880
278,False,0.5866078734397888,0,0,13938
279,False,0.6926360726356506,1,1,3490
280,False,0.8702259063720703,1,1,10904
281,False,0.9216393232345581,1,1,6546
282,True,0.31346872448921204,0,1,22804
283,False,0.7665088772773743,1,1,10826
284,True,0.33224937319755554,0,1,12416
285,False,0.7541587948799133,1,1,9723
286,True,0.08567070215940475,0,1,24999
287,False,0.7298996448516846,0,0,24886
288,True,0.3463941514492035,0,1,13586
289,True,0.20227192342281342,0,1,19404
290,True,0.30703210830688477,0,1,17119
291,False,0.6116153597831726,1,1,2312
292,True,0.2693404257297516,0,1,23658
293,False,0.4995582401752472,0,1,22734
294,False,0.6563670039176941,1,1,6598
295,False,0.6587098240852356,1,1,6197
296,False,0.8471084833145142,0,0,16338
297,False,0.8870733976364136,1,1,10713
298,True,0.16832904517650604,0,1,26794
299,False,0.8429752588272095,1,1,2627
300,False,0.47132518887519836,0,1,23171
301,True,0.3645334839820862,0,1,19012
302,False,0.8706304430961609,0,0,15963
303,False,0.5549971461296082,1,1,7301
304,False,0.9811570048332214,0,0,25942
305,True,0.4407469630241394,1,0,1134
306,False,0.8745479583740234,0,0,18951
307,False,0.6787371039390564,1,1,2881
308,False,0.7398415207862854,1,1,3125
309,False,0.819878101348877,1,1,8746
310,False,0.8887295722961426,0,0,15019
311,False,0.7323150038719177,1,1,5163
312,True,0.2325449287891388,0,1,22666
313,True,0.4810354709625244,1,0,4512
314,False,0.6075450778007507,1,1,5814
315,True,0.48450180888175964,1,0,6849
316,False,0.5943169593811035,0,0,24743
317,False,0.5774841904640198,1,1,6054
318,False,0.8887736201286316,1,1,4490
319,False,0.6473355889320374,0,0,20280
320,True,0.28362929821014404,1,0,6606
321,False,0.7894658446311951,0,0,18987
322,True,0.3516702950000763,1,0,7355
323,False,0.5778860449790955,1,1,3415
324,False,0.6104547381401062,1,1,2068
325,False,0.5767502188682556,1,1,7734
326,False,0.9340596199035645,0,0,16216
327,True,0.371682733297348,0,1,19105
328,False,0.9255209565162659,0,0,14454
329,False,0.7348352670669556,1,1,9771
330,True,0.36936691403388977,0,1,13701
331,False,0.7234336137771606,1,1,5400
332,True,0.14066840708255768,1,0,2337
333,False,0.7664299607276917,1,1,158
334,False,0.4932025969028473,0,1,11420
335,False,0.6836097836494446,1,1,3742
336,False,0.9166494011878967,1,1,561
337,False,0.6746724843978882,1,1,9018
338,False,0.5976492762565613,1,1,3445
339,True,0.33573877811431885,0,1,11217
340,False,0.8488179445266724,1,1,4085
341,False,0.7071429491043091,1,1,3588
342,False,0.9096530079841614,0,0,24980
343,True,0.25800439715385437,0,1,22578
344,True,0.2032720297574997,0,1,21767
345,False,0.8249937295913696,0,0,25648
346,False,0.49896836280822754,1,1,10088
347,False,0.7560131549835205,0,0,21094
348,True,0.18143336474895477,0,1,21824
349,False,0.695411205291748,0,0,23488
350,False,0.6761007905006409,1,1,5669
351,True,0.2362724393606186,0,1,14412
352,True,0.08815383911132812,0,1,12018
353,False,0.7610527276992798,1,1,4122
354,False,0.6410887241363525,1,1,6043
355,True,0.34545329213142395,0,1,20342
356,False,0.5485807061195374,0,0,13102
357,False,0.5749843120574951,0,0,21885
358,False,0.5938317179679871,1,1,8230
359,False,0.6675474047660828,1,1,5995
360,False,0.564210832118988,0,0,20499
361,False,0.9911455512046814,0,0,14683
362,False,0.8238337635993958,1,1,4072
363,True,0.1899522840976715,0,1,17843
364,False,0.6553267240524292,1,1,3911
365,False,0.6724752187728882,0,0,15554
366,False,0.47698351740837097,0,1,12470
367,True,0.15272925794124603,0,1,11900
368,True,0.38130950927734375,0,1,15341
369,False,0.7802347540855408,1,1,7677
370,False,0.9877181053161621,0,0,14613
371,True,0.02990386076271534,1,0,6552
372,True,0.22997473180294037,0,1,12747
373,False,0.7110440731048584,0,0,22261
374,False,0.47214755415916443,0,1,18993
375,False,0.7878866791725159,1,1,1715
376,True,0.2680865526199341,0,1,26509
377,False,0.6974764466285706,1,1,842
378,False,0.6802201867103577,1,1,3400
379,False,0.984312891960144,0,0,14615
380,False,0.4927075505256653,0,1,17401
381,True,0.23404285311698914,0,1,17114
382,True,0.2893473207950592,0,1,21618
383,False,0.4598821997642517,0,1,22743
384,True,0.11764101684093475,0,1,18585
385,True,0.21013885736465454,0,1,22783
386,False,0.7465185523033142,0,0,26674
387,True,0.21083316206932068,0,1,13703
388,False,0.8987260460853577,1,1,5011
389,True,0.18988527357578278,0,1,11533
390,True,0.3997122645378113,0,1,26737
391,False,0.9340136051177979,1,1,5825
392,False,0.716095507144928,1,1,10978
393,True,0.2646172046661377,0,1,12781
394,True,0.30712151527404785,0,1,15324
395,False,0.7543777823448181,1,1,10816
396,False,0.797512948513031,0,0,15441
397,True,0.26642364263534546,1,0,1493
398,False,0.5192232728004456,1,1,2136
399,False,0.8630831241607666,0,0,20439
400,True,0.3164149820804596,1,0,6184
401,False,0.5605683922767639,0,0,13316
402,True,0.3247884511947632,1,0,10699
403,False,0.7125983238220215,1,1,7970
404,False,0.8253591060638428,1,1,9556
405,False,0.8694707751274109,1,1,6531
406,False,0.5425457954406738,1,1,2144
407,False,0.971015989780426,0,0,25922
408,True,0.2816196084022522,0,1,24394
409,False,0.7160137295722961,1,1,5354
410,True,0.4128881096839905,1,0,5282
411,True,0.18726254999637604,0,1,21333
412,True,0.35954657196998596,1,0,1224
413,False,0.857954740524292,1,1,8410
414,True,0.1081954836845398,0,1,23825
415,False,0.5914759039878845,1,1,6648
416,True,0.4049810767173767,1,0,6811
417,True,0.47691822052001953,1,0,7354
418,False,0.6125555038452148,1,1,1950
419,False,0.5603456497192383,0,0,20269
420,True,0.14892739057540894,0,1,12547
421,False,0.9372738003730774,1,1,386
422,True,0.2451770156621933,0,1,25151
423,True,0.2902385890483856,1,0,3447
424,False,0.9752914905548096,0,0,13211
425,False,0.9176576733589172,0,0,17996
426,False,0.6925609111785889,0,0,21119
427,False,0.8366141319274902,1,1,1557
428,True,0.12468597292900085,0,1,24489
429,True,0.26107388734817505,0,1,25334
430,False,0.6650077104568481,0,0,24371
431,False,0.9070181250572205,1,1,3676
432,False,0.5089935064315796,1,1,2390
433,False,0.6942257881164551,1,1,7467
434,False,0.7209600806236267,1,1,3810
435,False,0.7780065536499023,1,1,3245
436,True,0.049782540649175644,1,0,796
437,True,0.39196303486824036,0,1,15970
438,False,0.7555439472198486,1,1,2153
439,True,0.15808555483818054,0,1,12571
440,False,0.6418104767799377,1,1,4275
441,False,0.8891340494155884,0,0,25854
442,False,0.5764488577842712,0,0,16105
443,True,0.17510052025318146,0,1,19238
444,False,0.7926540374755859,1,1,9331
445,False,0.5754955410957336,1,1,7833
446,False,0.44916367530822754,0,1,21103
447,True,0.10337682068347931,0,1,18092
448,False,0.8076011538505554,1,1,2545
449,True,0.5003031492233276,1,0,8116
450,True,0.3709471523761749,1,0,8886
451,True,0.29352930188179016,0,1,25759
452,True,0.27979743480682373,0,1,22518
453,False,0.5264729261398315,1,1,4469
454,False,0.6271159052848816,1,1,5046
455,True,0.2222129851579666,0,1,17075
456,False,0.8774253726005554,1,1,5810
457,True,0.2741128206253052,0,1,14132
458,False,0.5976299047470093,0,0,25494
459,True,0.09683147072792053,0,1,20704
460,False,0.8831136226654053,1,1,3126
461,False,0.9360918998718262,0,0,14829
462,False,0.8762028217315674,1,1,2354
463,False,0.5746606588363647,1,1,10478
464,False,0.6766172051429749,0,0,11473
465,False,0.5852339863777161,1,1,7712
466,False,0.524863064289093,0,0,17011
467,False,0.8039805889129639,1,1,4863
468,True,0.25995516777038574,0,1,22474
469,False,0.7221290469169617,1,1,3128
470,False,0.7027943134307861,0,0,15582
471,True,0.31087666749954224,1,0,3
472,True,0.2099749594926834,0,1,20265
473,True,0.27237075567245483,0,1,19021
474,True,0.07839036732912064,0,1,26686
475,True,0.30400675535202026,0,1,11688
476,False,0.6409526467323303,0,0,23326
477,True,0.16074195504188538,0,1,24796
478,False,0.9867475032806396,0,0,20166
479,False,0.7885631918907166,1,1,1653
480,False,0.9702924489974976,1,1,9022
481,True,0.46099793910980225,1,0,408
482,False,0.6384976506233215,1,1,8852
483,False,0.510421872138977,0,0,14056
484,False,0.8204336762428284,1,1,4501
485,False,0.6176830530166626,1,1,6061
486,True,0.43904003500938416,1,0,8796
487,False,0.756962776184082,0,0,16185
488,True,0.465461403131485,1,0,8485
489,False,0.8142350912094116,1,1,10570
490,False,0.5938956141471863,1,1,3071
491,False,0.9170171618461609,0,0,22300
492,True,0.2388121485710144,1,0,6540
493,False,0.7076797485351562,0,0,25064
494,True,0.28590261936187744,1,0,7232
495,True,0.1800936758518219,0,1,21387
496,False,0.9824897050857544,0,0,16249
497,True,0.24019977450370789,0,1,18772
498,True,0.29233092069625854,0,1,22272
499,True,0.3853263854980469,0,1,26589
500,False,0.9841516017913818,0,0,17312
501,True,0.1081760972738266,0,1,20540
502,False,0.5204707980155945,0,0,13553
503,False,0.6570428609848022,1,1,8851
504,False,0.8719606995582581,1,1,9957
505,False,0.9081840515136719,1,1,9612
506,False,0.5397192239761353,0,0,15161
507,False,0.9949093461036682,0,0,19201
508,True,0.11613001674413681,0,1,12957
509,False,0.6993193030357361,1,1,8690
510,False,0.7560346126556396,1,1,5839
511,False,0.7852262258529663,1,1,7032
512,False,0.6148580312728882,0,0,20680
513,False,0.642611563205719,1,1,7778
514,False,0.8244650363922119,1,1,3699
515,True,0.33036449551582336,1,0,4595
516,True,0.09462429583072662,0,1,17594
517,False,0.8635376691818237,1,1,9732
518,False,0.8843439221382141,0,0,19569
519,False,0.741183340549469,1,1,4757
520,True,0.16446955502033234,0,1,19653
521,True,0.17574289441108704,0,1,22370
522,False,0.7369853854179382,0,0,20392
523,False,0.8422967195510864,1,1,9504
524,False,0.9660543203353882,0,0,13952
525,False,0.9148390889167786,0,0,23352
526,True,0.4009631276130676,1,0,6233
527,False,0.809432327747345,1,1,4524
528,True,0.2983517348766327,1,0,4773
529,True,0.2166619449853897,0,1,21848
530,False,0.6836881637573242,1,1,7211
531,True,0.07300445437431335,0,1,19172
532,False,0.9540053606033325,1,1,188
533,False,0.8353829979896545,1,1,3135
534,False,0.9411154389381409,1,1,4178
535,False,0.5284084677696228,0,0,13428
536,False,0.6269893050193787,0,0,11905
537,True,0.07037943601608276,0,1,24173
538,False,0.8434044122695923,0,0,18769
539,False,0.926654577255249,0,0,14723
540,False,0.6813251972198486,0,0,15474
541,True,0.08184647560119629,0,1,24402
542,False,0.522093653678894,0,0,22006
543,False,0.539199709892273,0,0,19493
544,False,0.8029822707176208,1,1,7501
545,True,0.35726073384284973,0,1,13678
546,False,0.4726189374923706,0,1,20344
547,False,0.994366466999054,0,0,15709
548,False,0.906562328338623,1,1,463
549,False,0.4350946843624115,0,1,24659
550,True,0.21751251816749573,0,1,18709
551,False,0.5893773436546326,1,1,10980
552,True,0.42612361907958984,1,0,67
553,False,0.6514385342597961,0,0,18530
554,False,0.7955875396728516,1,1,1395
555,False,0.925284206867218,1,1,758
556,True,0.3774948716163635,0,1,22281
557,False,0.47660648822784424,0,1,23278
558,False,0.575777530670166,0,0,11683
559,True,0.3027130961418152,0,1,13558
560,False,0.9608520269393921,0,0,15747
561,True,0.3825421631336212,0,1,14387
562,False,0.6829264760017395,0,0,24745
563,True,0.1563006490468979,0,1,11539
564,False,0.7876406908035278,1,1,8537
565,False,0.8530969619750977,1,1,4837
566,True,0.3386279344558716,0,1,13509
567,False,0.7604122757911682,0,0,25053
568,False,0.6390869617462158,1,1,10451
569,True,0.2914319336414337,0,1,25766
570,False,0.9317030310630798,0,0,16684
571,False,0.6690239310264587,1,1,6202
572,True,0.06784473359584808,1,0,7533
573,True,0.26744285225868225,0,1,12638
574,False,0.7152242660522461,1,1,9622
575,False,0.8571776747703552,1,1,3073
576,False,0.6570698022842407,1,1,6388
577,False,0.6253543496131897,1,1,7492
578,False,0.4945876896381378,1,1,6959
579,False,0.7833328247070312,1,1,3156
580,False,0.8761152625083923,0,0,17054
581,False,0.7175877690315247,0,0,25405
582,False,0.5568668246269226,0,0,15587
583,False,0.8764430284500122,1,1,10973
584,False,0.9928245544433594,0,0,17430
585,True,0.13506938517093658,1,0,10740
586,False,0.5022387504577637,1,1,6727
587,False,0.9144584536552429,1,1,10138
588,True,0.05807147175073624,0,1,26683
589,False,0.7778661251068115,0,0,14994
590,False,0.9265599846839905,1,1,10655
591,False,0.4735562801361084,0,1,25804
592,True,0.20506742596626282,0,1,12671
593,True,0.3943173885345459,0,1,12690
594,False,0.628556489944458,0,0,25861
595,True,0.2736663520336151,1,0,2575
596,False,0.8268024921417236,0,0,17169
597,False,0.6906396150588989,0,0,25653
598,False,0.6292981505393982,0,0,22442
599,False,0.5372461080551147,0,0,24739
600,False,0.8366766571998596,1,1,1579
601,False,0.9244558811187744,0,0,14519
602,False,0.9050432443618774,1,1,10712
603,False,0.6777774095535278,1,1,5539
604,False,0.9423356652259827,0,0,16432
605,False,0.9758809208869934,0,0,14753
606,False,0.47938424348831177,0,1,21250
607,False,0.9519548416137695,0,0,14816
608,True,0.3384614884853363,1,0,2092
609,False,0.4420686364173889,0,1,11715
610,False,0.7959824800491333,1,1,8885
611,False,0.7688603401184082,1,1,5276
612,False,0.8314913511276245,1,1,1628
613,False,0.9603304266929626,1,1,10500
614,True,0.22013241052627563,0,1,21518
615,False,0.5968957543373108,1,1,5194
616,False,0.9237802028656006,0,0,15935
617,True,0.11856838315725327,1,0,5224
618,False,0.9588085412979126,1,1,7436
619,False,0.5651057958602905,0,0,17224
620,False,0.5141497254371643,0,0,16732
621,False,0.613284170627594,1,1,6183
622,True,0.2298971265554428,1,0,3355
623,False,0.9457652568817139,0,0,15706
624,False,0.45351549983024597,0,1,26183
625,False,0.7483992576599121,1,1,3688
626,True,0.09734105318784714,0,1,12539
627,False,0.7585697174072266,1,1,6277
628,True,0.243492990732193,0,1,24257
629,False,0.6897650361061096,0,0,19280
630,False,0.9847087860107422,0,0,16410
631,False,0.7832260131835938,1,1,9051
632,True,0.39786145091056824,0,1,18414
633,False,0.5920621752738953,0,0,25308
634,True,0.16398313641548157,1,0,2433
635,False,0.679361879825592,1,1,3765
636,False,0.7295607328414917,0,0,18572
637,False,0.7162340879440308,1,1,10261
638,False,0.41556793451309204,0,1,12562
639,True,0.3732143044471741,0,1,14180
640,False,0.7781667709350586,1,1,1383
641,True,0.36745402216911316,1,0,2628
642,False,0.583781361579895,0,0,20380
643,True,0.1263594627380371,0,1,17619
644,True,0.21617834270000458,1,0,4392
645,False,0.6073178052902222,1,1,3003
646,False,0.9962269067764282,1,1,8073
647,False,0.6942940354347229,0,0,21457
648,False,0.5419090986251831,0,0,14042
649,True,0.1926906853914261,0,1,26122
650,False,0.581451416015625,1,1,10417
651,False,0.6617608070373535,0,0,22847
652,False,0.46776866912841797,0,1,16442
653,True,0.2563583552837372,0,1,17400
654,False,0.499642938375473,1,1,1984
655,True,0.09304247051477432,0,1,13686
656,False,0.6246541738510132,1,1,2082
657,False,0.5905891060829163,1,1,1753
658,True,0.3159804940223694,1,0,7123
659,True,0.23596906661987305,1,0,6383
660,False,0.8663331866264343,1,1,4317
661,False,0.9354312419891357,1,1,1671
662,False,0.6555445790290833,1,1,10426
663,True,0.08088233321905136,0,1,24552
664,False,0.9133152365684509,0,0,16254
665,False,0.8261132836341858,0,0,18735
666,True,0.3382943570613861,0,1,17794
667,False,0.858824610710144,1,1,7567
668,True,0.1763894408941269,1,0,1584
669,True,0.16828197240829468,0,1,11849
670,True,0.3116634488105774,1,0,9359
671,False,0.4355984628200531,0,1,22107
672,True,0.23349323868751526,0,1,24281
673,False,0.7334849238395691,1,1,10942
674,True,0.08743825554847717,1,0,8832
675,False,0.7793797850608826,0,0,12329
676,False,0.5324567556381226,1,1,1332
677,True,0.3041061460971832,0,1,13097
678,False,0.8094309568405151,1,1,9783
679,False,0.9983611702919006,0,0,25961
680,False,0.6970093250274658,1,1,7376
681,False,0.7589280605316162,1,1,8701
682,True,0.19220362603664398,1,0,1612
683,False,0.5321593880653381,1,1,10423
684,True,0.1687370091676712,0,1,26424
685,False,0.5128822922706604,0,0,15550
686,False,0.9636630415916443,0,0,15937
687,False,0.40672433376312256,0,1,26247
688,True,0.22109775245189667,1,0,6377
689,True,0.013442311435937881,0,1,13384
690,True,0.3966957628726959,1,0,8106
691,False,0.5206449627876282,0,0,18628
692,False,0.5852341651916504,0,0,15372
693,False,0.5684887766838074,1,1,9943
694,False,0.8005355596542358,1,1,9109
695,True,0.31954285502433777,0,1,21832
696,False,0.5591309666633606,1,1,2665
697,True,0.2573201060295105,0,1,25431
698,False,0.6117347478866577,0,0,11562
699,False,0.6397060751914978,0,0,17205
