,is_label_issue,label_quality,given_label,predicted_label,newidx
136,True,0.18011321127414703,0,1,21313
137,True,0.10227607190608978,1,0,2131
138,False,0.6196773648262024,1,1,9470
139,False,0.5744381546974182,1,1,5414
140,True,0.3451923727989197,0,1,12385
141,False,0.8395087122917175,1,1,10902
142,True,0.31045952439308167,0,1,20806
143,True,0.1772303581237793,0,1,19044
144,True,0.34347036480903625,0,1,13157
145,False,0.693256676197052,1,1,266
146,False,0.8042328357696533,0,0,15756
147,True,0.4238038957118988,1,0,7648
148,True,0.021873824298381805,0,1,13120
149,False,0.3865640163421631,0,1,19954
150,True,0.2948935329914093,0,1,22753
151,True,0.39485302567481995,1,0,8665
152,False,0.7320809960365295,1,1,8756
153,False,0.8520485758781433,1,1,3485
154,False,0.7556571364402771,1,1,4915
155,False,0.8345796465873718,1,1,4477
156,False,0.8648427724838257,0,0,15536
157,False,0.9458618760108948,0,0,16895
158,True,0.27728527784347534,0,1,23996
159,False,0.6889790892601013,1,1,3882
160,False,0.7199937701225281,1,1,2781
161,False,0.913226306438446,0,0,19669
162,False,0.5342732071876526,1,1,682
163,True,0.14792028069496155,0,1,25175
164,False,0.6951752305030823,1,1,5973
165,False,0.7058995962142944,0,0,19928
166,True,0.044914182275533676,0,1,21044
167,False,0.5048327445983887,0,0,24326
168,False,0.9875015020370483,0,0,25915
169,True,0.10707219690084457,0,1,23200
170,True,0.40349724888801575,1,0,748
171,True,0.15796376764774323,0,1,22565
172,False,0.5216842889785767,0,0,19018
173,True,0.06061392277479172,0,1,18471
174,False,0.5395764112472534,1,1,1748
175,False,0.7935343384742737,1,1,2945
176,False,0.9611204266548157,1,1,7341
177,False,0.6485496759414673,1,1,5916
178,False,0.8699197173118591,1,1,7051
179,False,0.7234026789665222,1,1,8732
180,False,0.6454444527626038,1,1,10748
181,False,0.6031447052955627,0,0,14790
182,False,0.5852617621421814,1,1,3550
183,False,0.6592553853988647,1,1,6535
184,False,0.642248272895813,1,1,6565
185,True,0.21024911105632782,1,0,4
186,False,0.7960293292999268,1,1,10729
187,False,0.9635826945304871,0,0,16329
188,False,0.6954149603843689,1,1,6815
189,False,0.44465646147727966,0,1,17035
190,False,0.48346850275993347,0,1,17466
191,False,0.9202992916107178,1,1,8905
192,False,0.693336546421051,0,0,13682
193,False,0.38398489356040955,0,1,22090
194,True,0.18088531494140625,0,1,20219
195,False,0.5000139474868774,1,1,10697
196,False,0.7616901397705078,1,1,10440
197,False,0.43384358286857605,0,1,24129
198,False,0.7990665435791016,1,1,151
199,False,0.38221535086631775,0,1,13878
200,False,0.7012462615966797,0,0,14339
201,False,0.7192941308021545,1,1,3910
202,False,0.5946778059005737,1,1,8758
203,True,0.4531914293766022,1,0,425
204,True,0.2843671441078186,1,0,1378
205,False,0.7099390625953674,0,0,26063
206,True,0.2405247688293457,0,1,26684
207,False,0.6265337467193604,0,0,24060
208,False,0.9247258305549622,1,1,10137
209,True,0.3203662633895874,0,1,11813
210,False,0.8857673406600952,0,0,12558
211,True,0.37705162167549133,0,1,14183
212,False,0.5225132703781128,0,0,16680
213,False,0.7639690041542053,1,1,92
214,False,0.8158489465713501,1,1,6768
215,True,0.32346847653388977,0,1,23771
216,False,0.9870991110801697,1,1,7053
217,False,0.7892903685569763,0,0,22528
218,False,0.8934346437454224,0,0,12515
219,False,0.6709192991256714,1,1,1170
220,True,0.362278014421463,1,0,4644
221,True,0.33545982837677,0,1,15084
222,False,0.8846719264984131,1,1,7712
223,False,0.5101833939552307,0,0,18203
224,False,0.4942702353000641,0,1,18836
225,False,0.5519358515739441,0,0,16171
226,False,0.8693730235099792,1,1,7369
227,False,0.7285993695259094,1,1,8403
228,False,0.6658915877342224,1,1,7972
229,False,0.6390379667282104,0,0,22192
230,False,0.8625796437263489,1,1,9549
231,False,0.4984976649284363,0,1,17416
232,True,0.31859081983566284,1,0,8541
233,True,0.22497811913490295,0,1,23609
234,False,0.7397557497024536,1,1,5838
235,False,0.9298896789550781,1,1,1139
236,True,0.3102511763572693,1,0,852
237,True,0.2514481544494629,0,1,22857
238,True,0.3718566298484802,1,0,8591
239,False,0.6264531016349792,0,0,11237
240,True,0.238827645778656,0,1,21660
241,False,0.8177139163017273,1,1,4648
242,True,0.24557781219482422,1,0,868
243,False,0.7476906776428223,1,1,7190
244,True,0.16354714334011078,0,1,19529
245,True,0.2976466417312622,0,1,11531
246,False,0.9201997518539429,1,1,15
247,False,0.8368604779243469,1,1,2044
248,False,0.8887843489646912,1,1,9733
249,False,0.5248307585716248,1,1,1864
250,False,0.8504381775856018,0,0,15222
251,False,0.9311225414276123,1,1,10454
252,False,0.5746563673019409,0,0,11318
253,False,0.9183340668678284,1,1,8168
254,True,0.3088928163051605,0,1,13262
255,True,0.15397654473781586,0,1,20162
256,False,0.8869014978408813,0,0,15826
257,False,0.9550254940986633,1,1,8257
258,True,0.04952061176300049,0,1,18772
259,False,0.5622488856315613,1,1,1954
260,False,0.8030398488044739,1,1,1285
261,False,0.698138415813446,1,1,10311
262,True,0.3286971151828766,1,0,10225
263,False,0.42025262117385864,0,1,20119
264,False,0.3846195638179779,0,1,20524
265,False,0.7664664387702942,0,0,24840
266,False,0.8315012454986572,1,1,1986
267,False,0.9390547275543213,1,1,7688
268,False,0.5148642063140869,1,1,446
269,True,0.11689180880784988,0,1,11220
270,True,0.0644635334610939,0,1,24936
271,False,0.507810652256012,1,1,10029
272,False,0.6254639029502869,1,1,7293
273,False,0.7614150047302246,1,1,6202
274,False,0.612595796585083,1,1,1572
275,False,0.9406841397285461,1,1,8230
276,False,0.8628391027450562,1,1,9864
277,False,0.8333781957626343,0,0,14002
278,False,0.8316735625267029,1,1,6837
279,False,0.6365821957588196,1,1,854
280,False,0.9290867447853088,1,1,9525
281,True,0.34075453877449036,1,0,10069
282,True,0.1211787536740303,0,1,22880
283,False,0.7708524465560913,0,0,23975
284,True,0.2174512892961502,1,0,2039
285,False,0.48069971799850464,0,1,17835
286,True,0.1255658119916916,0,1,12362
287,False,0.6540993452072144,1,1,4380
288,False,0.832520067691803,1,1,577
289,False,0.4070894718170166,0,1,12196
290,True,0.26287633180618286,0,1,14566
291,True,0.34171727299690247,0,1,12723
292,True,0.18739987909793854,0,1,25536
293,False,0.9963961243629456,1,1,4220
294,True,0.27804791927337646,0,1,21902
295,True,0.31472334265708923,0,1,17768
296,False,0.4880586266517639,0,1,25201
297,False,0.5167052745819092,1,1,6514
298,False,0.45773425698280334,0,1,17410
299,True,0.4656268060207367,1,0,1161
300,False,0.7235312461853027,1,1,4961
301,False,0.7622430324554443,1,1,1936
302,False,0.5735903382301331,1,1,6861
303,False,0.9611894488334656,0,0,13209
304,False,0.7307539582252502,1,1,6365
305,False,0.9031557440757751,1,1,6796
306,False,0.5489813685417175,1,1,5635
307,True,0.06084955111145973,0,1,19653
308,False,0.7444176077842712,0,0,15475
309,True,0.3892776072025299,1,0,4482
310,True,0.06980282068252563,0,1,25473
311,False,0.7058720588684082,1,1,1629
312,False,0.6734031438827515,1,1,2132
313,True,0.4896124303340912,1,0,2454
314,True,0.4641745090484619,1,0,3566
315,False,0.8622718453407288,1,1,11018
316,False,0.9604899287223816,0,0,16731
317,False,0.9441184997558594,1,1,5990
318,True,0.17157065868377686,0,1,19419
319,False,0.6744387745857239,1,1,3869
320,False,0.8085398077964783,0,0,26014
321,False,0.6284923553466797,1,1,9963
322,True,0.1424834132194519,0,1,12738
323,False,0.8981346487998962,1,1,7484
324,False,0.9641687870025635,0,0,15883
325,True,0.04959341511130333,0,1,24982
326,False,0.9793052077293396,1,1,11050
327,False,0.567939817905426,0,0,23005
328,True,0.15632787346839905,1,0,3955
329,False,0.8491165041923523,0,0,20439
330,True,0.15438367426395416,0,1,22174
331,True,0.09852247685194016,0,1,23659
332,True,0.24567680060863495,0,1,24363
333,False,0.5338200330734253,1,1,10426
334,False,0.550704836845398,1,1,86
335,False,0.781946063041687,0,0,15746
336,False,0.45262232422828674,0,1,14083
337,True,0.021994424983859062,0,1,20138
338,False,0.6135846376419067,1,1,10526
339,False,0.8530660271644592,1,1,5020
340,False,0.8485985398292542,0,0,14903
341,False,0.9878690838813782,1,1,3053
342,False,0.525924026966095,0,0,20347
343,False,0.5822425484657288,0,0,20499
344,True,0.23133768141269684,0,1,25766
345,False,0.8341574668884277,1,1,2404
346,False,0.7924976944923401,0,0,26030
347,False,0.8445860147476196,1,1,6435
348,True,0.3195296823978424,1,0,5755
349,True,0.15445485711097717,1,0,7884
350,True,0.09456207603216171,1,0,806
351,False,0.9342162609100342,1,1,8771
352,True,0.0363798514008522,0,1,26683
353,True,0.2702145278453827,0,1,22979
354,False,0.42390894889831543,0,1,14879
355,False,0.4204401671886444,0,1,22327
356,False,0.517074704170227,0,0,25465
357,False,0.6958333253860474,1,1,7058
358,False,0.6981863379478455,0,0,26674
359,False,0.9329906702041626,0,0,23352
360,True,0.2689048647880554,0,1,26664
361,False,0.6405156850814819,1,1,10144
362,False,0.4877423346042633,0,1,22576
363,False,0.5126959085464478,1,1,5885
364,False,0.3863549530506134,0,1,13618
365,False,0.907045304775238,1,1,5329
366,False,0.8337092399597168,1,1,10943
367,False,0.731593906879425,0,0,21883
368,False,0.42312490940093994,0,1,24582
369,True,0.21534469723701477,0,1,17619
370,True,0.25370219349861145,1,0,2980
371,False,0.7685642242431641,1,1,1929
372,True,0.143034890294075,0,1,21813
373,False,0.5391604900360107,1,1,778
374,False,0.9004765152931213,0,0,15737
375,True,0.44097965955734253,1,0,719
376,False,0.7584066987037659,1,1,6881
377,False,0.7836242318153381,1,1,9669
378,False,0.8687054514884949,0,0,25889
379,True,0.4217512011528015,1,0,2903
380,False,0.9519161581993103,0,0,17074
381,False,0.6784462332725525,0,0,26535
382,False,0.5637452602386475,0,0,17401
383,False,0.7694185376167297,1,1,1287
384,False,0.7212337851524353,1,1,9396
385,False,0.9513127207756042,1,1,5280
386,False,0.8882215619087219,1,1,9818
387,True,0.20711950957775116,1,0,5490
388,True,0.191950261592865,0,1,25684
389,False,0.8953047394752502,1,1,7426
390,True,0.20242662727832794,0,1,19566
391,False,0.8823800683021545,0,0,14655
392,False,0.7244158387184143,0,0,16377
393,True,0.3296607732772827,1,0,5652
394,False,0.5232774615287781,1,1,1943
395,False,0.6227247714996338,1,1,5242
396,False,0.4840569496154785,0,1,26246
397,True,0.47762957215309143,1,0,3415
398,False,0.7792246341705322,1,1,9018
399,False,0.950129508972168,1,1,8939
400,False,0.9654395580291748,1,1,4231
401,True,0.2450139969587326,0,1,23788
402,False,0.8097388744354248,1,1,2033
403,True,0.3792073428630829,0,1,22474
404,True,0.2993827760219574,0,1,20958
405,False,0.7339689135551453,1,1,5691
406,True,0.24868574738502502,0,1,18090
407,False,0.6525566577911377,1,1,3589
408,False,0.8648792505264282,0,0,15430
409,False,0.450764924287796,0,1,18904
410,False,0.7797334790229797,1,1,6882
411,False,0.6309899687767029,1,1,5122
412,False,0.7543192505836487,0,0,24652
413,False,0.9501333832740784,1,1,2964
414,False,0.7415698170661926,0,0,25962
415,False,0.9476598501205444,0,0,15844
416,True,0.13338367640972137,1,0,1806
417,True,0.49662524461746216,1,0,6422
418,False,0.6875311732292175,1,1,4508
419,False,0.43896567821502686,0,1,17710
420,False,0.6312318444252014,1,1,7737
421,False,0.8307321071624756,0,0,17970
422,False,0.5817641019821167,1,1,463
423,False,0.48105812072753906,0,1,26543
424,False,0.9597667455673218,0,0,14722
425,True,0.08099788427352905,0,1,20463
426,False,0.7701514959335327,0,0,17250
427,False,0.7465599775314331,0,0,18660
428,False,0.5124058723449707,1,1,5705
429,False,0.6804113984107971,1,1,1151
430,False,0.6738046407699585,0,0,19453
431,False,0.7024126052856445,1,1,3925
432,True,0.2736339867115021,0,1,25804
433,False,0.9643798470497131,0,0,14792
434,False,0.7138022780418396,1,1,6965
435,False,0.6090972423553467,1,1,8574
436,True,0.1970607042312622,0,1,13398
437,False,0.9587161540985107,1,1,2741
438,False,0.9839942455291748,0,0,25942
439,True,0.13566775619983673,0,1,19781
440,False,0.4065723717212677,0,1,18274
441,True,0.36602842807769775,1,0,9882
442,False,0.9554750919342041,0,0,16750
443,True,0.094881072640419,0,1,21369
444,False,0.7275773882865906,1,1,768
445,True,0.3219431936740875,0,1,21094
446,False,0.6078832149505615,0,0,26219
447,True,0.1325804591178894,0,1,19539
448,False,0.6820118427276611,1,1,142
449,False,0.5451946258544922,0,0,22705
450,True,0.33403122425079346,0,1,13108
451,False,0.9722469449043274,1,1,7732
452,False,0.5365576148033142,0,0,13698
453,False,0.8068026304244995,1,1,6997
454,False,0.406619131565094,0,1,19153
455,True,0.20359230041503906,0,1,22588
456,False,0.8393225073814392,1,1,7266
457,False,0.6590925455093384,1,1,11043
458,True,0.34093961119651794,1,0,8832
459,False,0.8115105628967285,1,1,4669
460,False,0.9835600852966309,1,1,3253
461,False,0.9580288529396057,1,1,8329
462,False,0.6455312967300415,1,1,10058
463,False,0.40566906332969666,0,1,11078
464,True,0.28414663672447205,0,1,19286
465,True,0.4469161033630371,1,0,4909
466,False,0.9933979511260986,1,1,2722
467,False,0.8424957394599915,1,1,2567
468,True,0.36475440859794617,0,1,21600
469,False,0.961792528629303,0,0,16064
470,True,0.25181812047958374,0,1,25121
471,True,0.14168889820575714,0,1,11275
472,True,0.41237547993659973,1,0,114
473,False,0.9930065870285034,0,0,16182
474,False,0.8841216564178467,0,0,11306
475,False,0.8913198709487915,1,1,10521
476,False,0.847086489200592,1,1,1006
477,False,0.5286961793899536,0,0,13302
478,False,0.8551222085952759,1,1,7825
479,False,0.6326342821121216,1,1,10126
480,False,0.5214160084724426,1,1,10989
481,True,0.22254987061023712,0,1,24141
482,False,0.7465950846672058,1,1,8790
483,False,0.9164339303970337,0,0,16407
484,False,0.5824154615402222,1,1,111
485,True,0.3214540481567383,0,1,12725
486,False,0.5176427364349365,0,0,11850
487,False,0.9373072981834412,1,1,5097
488,False,0.8065091371536255,1,1,10655
489,False,0.8588562607765198,1,1,7512
490,False,0.45141270756721497,0,1,18944
491,False,0.6508123874664307,1,1,10086
492,False,0.7074455618858337,1,1,9181
493,True,0.11530751734972,0,1,19291
494,False,0.6527519226074219,1,1,697
495,False,0.7019139528274536,1,1,2607
496,True,0.10366826504468918,0,1,23936
497,False,0.7097284197807312,1,1,252
498,True,0.14029094576835632,0,1,26595
499,True,0.28058719635009766,0,1,13137
500,False,0.4975285530090332,0,0,12241
501,False,0.8836787939071655,1,1,3032
502,True,0.3526468575000763,0,1,17675
503,False,0.6478548049926758,1,1,7547
504,False,0.798839271068573,1,1,7776
505,False,0.6284695267677307,0,0,12595
506,True,0.12544333934783936,0,1,22625
507,True,0.06265391409397125,0,1,19802
508,True,0.15554766356945038,0,1,23398
509,False,0.8675945997238159,0,0,15362
510,True,0.16113655269145966,0,1,20109
511,False,0.6282495856285095,1,1,59
512,False,0.5095819234848022,1,1,3989
513,False,0.9699887037277222,0,0,14563
514,False,0.8380380272865295,0,0,23522
515,True,0.4870571792125702,1,0,6400
516,False,0.7191234230995178,1,1,4531
517,False,0.6884684562683105,0,0,22943
518,True,0.1738700419664383,1,0,7834
519,True,0.2868565618991852,1,0,1612
520,True,0.3602345585823059,0,1,21155
521,False,0.44285663962364197,0,1,22720
522,False,0.5548997521400452,0,0,14450
523,True,0.3336087465286255,1,0,7125
524,False,0.6316146850585938,1,1,8854
525,False,0.784689724445343,1,1,7558
526,False,0.87314772605896,1,1,8700
527,False,0.6069170236587524,1,1,8959
528,True,0.10973942279815674,0,1,11533
529,True,0.2860345244407654,0,1,13829
530,True,0.15555952489376068,0,1,21090
531,True,0.3691520392894745,1,0,213
532,False,0.940742015838623,0,0,15212
533,True,0.39222925901412964,1,0,8313
534,True,0.34796902537345886,0,1,23549
535,True,0.23232507705688477,0,1,20875
536,False,0.8135502934455872,1,1,9175
537,True,0.35170796513557434,1,0,6976
538,False,0.7755930423736572,1,1,1490
539,False,0.730869710445404,1,1,10442
540,False,0.9071171879768372,1,1,5632
541,False,0.5101819634437561,1,1,3159
542,True,0.2451450377702713,0,1,22056
543,True,0.18026818335056305,0,1,24038
544,False,0.9929734468460083,0,0,16285
545,False,0.4412548243999481,0,1,21571
546,False,0.5947508215904236,0,0,16007
547,True,0.22300277650356293,0,1,12611
548,True,0.20138318836688995,0,1,22869
549,True,0.31134432554244995,0,1,22156
550,True,0.46890661120414734,1,0,1183
551,True,0.09761065989732742,0,1,19150
552,False,0.8061930537223816,1,1,1964
553,False,0.524928092956543,0,0,24625
554,True,0.29039260745048523,0,1,12950
555,False,0.64691162109375,0,0,21848
556,False,0.8565759658813477,1,1,1953
557,False,0.9315736293792725,1,1,7572
558,True,0.17889371514320374,0,1,24330
559,True,0.060666538774967194,0,1,13911
560,False,0.9015439748764038,1,1,7179
561,False,0.7171069383621216,1,1,9454
562,True,0.08203108608722687,0,1,11904
563,False,0.4509564936161041,0,1,12519
564,False,0.9715819954872131,1,1,9612
565,False,0.8557901978492737,0,0,15824
566,False,0.664702832698822,1,1,8165
567,False,0.5913979411125183,1,1,2139
568,False,0.5174261331558228,1,1,3694
569,False,0.7319149971008301,1,1,4971
570,True,0.3247130513191223,0,1,21374
571,False,0.9040272235870361,1,1,4606
572,False,0.6962414383888245,1,1,2353
573,False,0.7678214907646179,1,1,746
574,False,0.9419220685958862,1,1,1807
575,False,0.6564214825630188,1,1,2236
576,False,0.773945689201355,0,0,12168
577,False,0.4584560990333557,0,1,22065
578,False,0.7707355618476868,1,1,9076
579,False,0.4096830487251282,0,1,11286
580,True,0.3725724220275879,1,0,10430
581,False,0.5754109025001526,0,0,11562
582,False,0.9644473791122437,0,0,14922
583,True,0.1635971963405609,0,1,18156
584,True,0.3523559272289276,0,1,18516
585,True,0.2251962274312973,0,1,16736
586,False,0.8861835598945618,1,1,7474
587,False,0.7104259729385376,0,0,20918
588,False,0.947541356086731,0,0,16670
589,False,0.8974503874778748,1,1,3178
590,False,0.7118828296661377,0,0,16837
591,False,0.6030765771865845,0,0,19705
592,False,0.7130162119865417,1,1,10744
593,False,0.45997509360313416,0,1,12077
594,False,0.5013595223426819,0,1,25829
595,False,0.7687069773674011,0,0,18661
596,True,0.31918439269065857,1,0,4406
597,False,0.7500784993171692,1,1,8077
598,False,0.8707958459854126,0,0,19285
599,False,0.9815427660942078,1,1,3357
600,False,0.5745648145675659,1,1,7431
601,False,0.6777523159980774,1,1,8802
602,True,0.35579246282577515,0,1,26601
603,True,0.2722586393356323,0,1,20195
604,False,0.4606427848339081,0,1,11141
605,False,0.9393700361251831,1,1,576
606,False,0.8798409700393677,1,1,1955
607,True,0.44468197226524353,1,0,10914
608,False,0.5991008877754211,1,1,5028
609,True,0.1909763664007187,0,1,22180
610,False,0.9049740433692932,0,0,15840
611,False,0.7362699508666992,1,1,10948
612,True,0.35053059458732605,0,1,17725
613,False,0.6958893537521362,1,1,2310
614,True,0.21275246143341064,0,1,22475
615,False,0.6227372288703918,1,1,3141
616,False,0.5966368913650513,1,1,10820
617,False,0.5227749347686768,0,0,11969
618,False,0.8574402332305908,1,1,2140
619,False,0.9141651391983032,1,1,9060
620,False,0.8274184465408325,1,1,10460
621,False,0.7968376278877258,1,1,7391
622,False,0.7956392168998718,0,0,20248
623,False,0.6723139882087708,1,1,6189
624,False,0.6520812511444092,1,1,5599
625,False,0.7067047357559204,1,1,10884
626,False,0.8187817931175232,1,1,6497
627,False,0.7585567831993103,0,0,15334
628,True,0.40690141916275024,1,0,9011
629,True,0.41654515266418457,1,0,7065
630,True,0.2175496220588684,0,1,12888
631,False,0.5973105430603027,1,1,10959
632,False,0.8005339503288269,0,0,16664
633,True,0.1590534746646881,0,1,26640
634,False,0.8915132880210876,1,1,10123
635,False,0.5734487175941467,0,0,23421
636,True,0.4696836471557617,1,0,5646
637,True,0.11964964866638184,1,0,8519
638,False,0.9693293571472168,1,1,10404
639,False,0.659842312335968,1,1,7734
640,False,0.6911661028862,1,1,7300
641,True,0.14312835037708282,1,0,1560
642,True,0.1615619957447052,0,1,20877
643,False,0.5613254308700562,1,1,9162
644,False,0.5226175785064697,0,0,14542
645,False,0.766040027141571,1,1,3289
646,False,0.5296626091003418,0,0,25752
647,False,0.6946787238121033,0,0,16890
648,True,0.25542131066322327,0,1,18268
649,False,0.964445173740387,1,1,10726
650,False,0.9228929877281189,1,1,9961
651,False,0.7832232713699341,1,1,2854
652,False,0.8234439492225647,1,1,5858
653,False,0.4408036470413208,0,1,21651
654,True,0.09530727565288544,0,1,22053
655,False,0.7176428437232971,1,1,10017
656,True,0.48155924677848816,1,0,7600
657,False,0.6610265970230103,0,0,15376
658,True,0.07232663780450821,0,1,18783
659,False,0.5954132080078125,1,1,6610
660,False,0.8333560824394226,1,1,10637
661,False,0.8457122445106506,1,1,981
662,False,0.5320383310317993,0,0,11394
663,False,0.9043091535568237,0,0,15966
664,False,0.8073099255561829,0,0,25793
665,False,0.8160672187805176,1,1,8352
666,True,0.24698272347450256,0,1,19324
667,False,0.8891282081604004,0,0,16447
668,False,0.9691697359085083,1,1,4165
669,True,0.4241173267364502,1,0,7899
670,False,0.3992904722690582,0,1,13317
671,False,0.6606628894805908,0,0,22503
672,False,0.9021937251091003,1,1,4631
673,True,0.15441635251045227,0,1,13484
674,True,0.2665267884731293,0,1,17330
675,True,0.36783984303474426,1,0,3298
676,False,0.6761562824249268,1,1,8469
677,False,0.5098714828491211,1,1,3191
678,False,0.8503853678703308,1,1,6747
679,False,0.7592704892158508,1,1,3982
680,True,0.13749951124191284,0,1,18597
681,False,0.6788930892944336,1,1,5218
682,True,0.18649806082248688,0,1,22884
683,False,0.44874733686447144,0,1,22309
684,False,0.45162978768348694,0,1,17224
685,False,0.6792875528335571,0,0,26631
686,False,0.9802133440971375,1,1,9055
687,True,0.30539941787719727,0,1,26209
688,False,0.7223790287971497,1,1,8736
689,False,0.5814493298530579,0,0,18683
690,False,0.4343275725841522,0,1,26614
691,False,0.9233437180519104,1,1,6268
692,False,0.7976620197296143,1,1,9744
693,True,0.1888260394334793,0,1,17104
694,True,0.13025274872779846,1,0,7009
695,False,0.9514827728271484,1,1,3811
696,False,0.6375342607498169,1,1,1493
697,False,0.6517396569252014,0,0,15373
698,True,0.1396350860595703,0,1,18328
699,False,0.743453860282898,0,0,15753
700,True,0.03093946911394596,0,1,14406
